87415061,362nd. LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-12-08,38,http://nla.gov.au/nla.news-article87415061,N,933,0
87414985,363rd CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-12-08,34,http://nla.gov.au/nla.news-article87414985,N,597,0
87414978,364th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-12-08,34,http://nla.gov.au/nla.news-article87414978,N,670,0
87413214,366th. LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-12-15,56,http://nla.gov.au/nla.news-article87413214,N,520,0
87413211,367th LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-12-15,56,http://nla.gov.au/nla.news-article87413211,N,804,0
87413198,368th LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-12-15,56,http://nla.gov.au/nla.news-article87413198,N,1036,0
87413186,369th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-12-15,52,http://nla.gov.au/nla.news-article87413186,N,731,0
87411027,371st. LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-12-22,38,http://nla.gov.au/nla.news-article87411027,N,817,1
87411026,372nd. LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-12-22,38,http://nla.gov.au/nla.news-article87411026,N,501,0
87410955,373rd CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-12-22,34,http://nla.gov.au/nla.news-article87410955,N,732,0
87411668,"375th, LIST. Killed in Action.","Chronicle (Adelaide, SA : 1895 - 1954)",1917-12-29,36,http://nla.gov.au/nla.news-article87411668,N,1075,0
87411594,376th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-12-29,33,http://nla.gov.au/nla.news-article87411594,N,677,0
87548877,377th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1918-01-12,39,http://nla.gov.au/nla.news-article87548877,N,1078,0
87540612,379th. LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1918-01-19,37,http://nla.gov.au/nla.news-article87540612,N,629,0
87543225,380TH CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1918-01-26,38,http://nla.gov.au/nla.news-article87543225,N,740,0
87545457,381st CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1918-02-02,34,http://nla.gov.au/nla.news-article87545457,N,662,0
87545763,383rd CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1918-02-23,37,http://nla.gov.au/nla.news-article87545763,N,611,0
87544123,386th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1918-03-23,38,http://nla.gov.au/nla.news-article87544123,N,697,0
87545149,388th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1918-04-13,38,http://nla.gov.au/nla.news-article87545149,N,773,1
87542049,389th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1918-04-20,39,http://nla.gov.au/nla.news-article87542049,N,1120,0
87541899,390th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1918-04-20,34,http://nla.gov.au/nla.news-article87541899,N,668,0
87543912,391st CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1918-04-27,39,http://nla.gov.au/nla.news-article87543912,N,332,0
87543920,392nd CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1918-04-27,39,http://nla.gov.au/nla.news-article87543920,N,554,1
87543709,393rd CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1918-04-27,34,http://nla.gov.au/nla.news-article87543709,N,813,0
87542882,394th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1918-05-04,39,http://nla.gov.au/nla.news-article87542882,N,863,0
87541374,396th. LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1918-05-11,38,http://nla.gov.au/nla.news-article87541374,N,764,7
87541295,397th CASUALTY LIST SOUTH AUSTRALIA. Died of Wounds.,"Chronicle (Adelaide, SA : 1895 - 1954)",1918-05-11,34,http://nla.gov.au/nla.news-article87541295,N,727,0
87541293,398th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1918-05-11,34,http://nla.gov.au/nla.news-article87541293,N,805,0
87543570,399th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1918-05-18,37,http://nla.gov.au/nla.news-article87543570,N,659,0
87548139,400th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1918-05-25,39,http://nla.gov.au/nla.news-article87548139,N,477,1
87548140,401st CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1918-05-25,39,http://nla.gov.au/nla.news-article87548140,N,748,0
87548176,402nd CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1918-05-25,34,http://nla.gov.au/nla.news-article87548176,N,511,0
